Dates,aapl,amzn,msft,goog,xom,apc,cvx,c,gs,jpm,aet,jnj,dgx,spy,xlf,sso,sds,uso
2016-09-20T00:00:00.000000000,111.60141000000002,780.21997099999999,55.473537,771.40997300000004,79.544730999999999,58.061081000000009,93.906120000000001,45.918391999999997,164.406082,64.885520999999997,113.337547,114.87314599999999,81.590698000000003,209.187073,19.012058,68.929787000000005,67.480002999999996,10.07
2016-09-21T00:00:00.000000000,111.58175700000001,789.73999000000003,56.401176,776.21997099999999,80.277152999999998,60.830638999999998,95.761177000000004,46.273581999999998,164.959137,65.256516000000005,115.374329,115.80811299999999,83.318741000000003,211.53950499999999,19.130146,70.416060999999999,66.040001000000004,10.4
2016-09-22T00:00:00.000000000,112.63321699999999,804.70001200000002,56.459769999999992,787.21002199999998,80.508437999999998,60.980072,96.097588000000002,46.480778000000001,165.936859,65.793480000000002,115.61161799999999,116.34375800000001,84.172943000000004,212.872513,19.169508,71.343108999999998,65.160004000000001,10.529999999999999
2016-09-23T00:00:00.000000000,110.756317,805.75,56.078944999999997,786.90002400000003,80.421706999999998,59.276496999999999,95.367103999999998,46.520245000000003,163.08268700000002,65.656807000000001,114.326279,115.71071599999999,83.888206000000011,211.70611600000001,19.071100000000001,70.545631,65.879997000000003,10.19
2016-09-26T00:00:00.000000000,110.92336299999999,799.15997300000004,55.561417000000006,774.21002199999998,80.045853000000008,58.320106999999993,94.944182999999995,45.277068999999997,159.477936,64.221626000000001,113.63416299999999,114.707581,83.073288000000005,209.99082899999999,18.766047,69.419219999999996,66.959998999999996,10.43
2016-09-27T00:00:00.000000000,111.129723,816.10998499999994,56.586711999999999,783.01000999999997,80.219321999999991,58.051117000000005,95.136414000000002,45.750659999999996,160.87046799999999,64.787887999999995,114.43503600000001,116.110023,83.338370999999995,211.294464,18.913651999999999,70.266518000000005,66.120002999999997,10.15
2016-09-28T00:00:00.000000000,111.974823,828.71997099999999,56.664832999999994,781.55999800000006,83.746521000000001,61.039847999999999,98.183327000000006,46.243980000000001,161.423508,65.129600999999994,114.949173,116.275581,83.397300999999999,212.34324599999999,19.002217999999999,70.964317000000008,65.400002000000001,10.65
2016-09-29T00:00:00.000000000,110.23550400000001,829.04998799999998,56.049652000000002,775.01000999999997,83.322486999999995,62.344932999999997,97.337485999999998,45.188274,156.979309,64.094711000000004,113.73303999999999,114.210876,82.032539,210.42210399999999,18.736523000000002,69.698334000000003,66.599997999999999,10.869999999999999
2016-09-30T00:00:00.000000000,111.09043100000001,837.30999800000006,56.244945999999999,777.28997800000002,84.112717000000004,63.121997999999998,98.923408999999992,46.599173999999998,159.270554,65.012435999999994,114.14830000000001,115.048447,83.492644999999996,212.00997900000002,18.992376,70.745018000000002,65.559997999999993,10.93
2016-10-03T00:00:00.000000000,110.569603,836.73999000000003,56.069182999999995,772.55999800000006,83.891075000000001,63.181769999999993,98.471664000000004,46.401848000000001,159.07304399999998,64.934333999999993,113.42653700000001,115.71071599999999,82.940178000000003,211.50027499999999,18.903810999999997,70.336303999999998,66.0,11.1
2016-10-04T00:00:00.000000000,111.04128999999999,834.03002900000001,55.893414,776.42999299999997,83.120093999999995,63.231586,97.337485999999998,47.112228000000002,160.25814800000001,65.494872999999998,113.475967,115.72045900000001,82.565277000000009,210.42210399999999,18.982538000000002,69.718277,66.559997999999993,11.09
2016-10-05T00:00:00.000000000,111.09043100000001,844.35998499999994,56.284007999999993,776.46997099999999,83.842888000000002,63.899067000000002,98.260216,48.000209999999996,164.336929,66.566794999999999,113.683601,116.07106,82.920447999999993,211.35328700000002,19.287593999999999,70.276496999999992,66.0,11.35
2016-10-06T00:00:00.000000000,111.91586299999999,841.65997300000004,56.381659999999997,776.85998499999994,83.881439,63.610153000000004,98.212158000000002,48.414597000000001,165.07763700000001,66.743805000000009,112.70476499999999,115.65228300000001,83.098030000000008,211.50027499999999,19.317118000000001,70.396118000000001,65.919997999999993,11.51
